time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,x_pose,y_pose,z_pose,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,c
2023/02/19/19:16:09.027407,813,1814923,586767042,map,0.038832635,10.34843254,13.84099293,-0.028187985,0.027272337,-0.706549787,-0.706575544,27
2023/02/19/19:16:09.063303,814,1814923,618767042,map,0.036501449,10.3466835,13.90804958,-0.027894449,0.026529334,-0.706564283,-0.706601003,27
2023/02/19/19:16:09.095321,815,1814923,650767042,map,0.034159869,10.34452915,13.9726572,-0.02776425,0.026152306,-0.706582028,-0.706602477,27
2023/02/19/19:16:09.127059,816,1814923,683391604,map,0.031734817,10.3420105,14.03571033,-0.027393614,0.025419221,-0.706674321,-0.706551488,27
2023/02/19/19:16:09.167202,817,1814923,723391604,map,0.028736293,10.33826923,14.11074066,-0.026906021,0.024554944,-0.706846719,-0.706428402,27
2023/02/19/19:16:09.199158,818,1814923,755391604,map,0.026317198,10.33481979,14.16808796,-0.026629035,0.024185524,-0.706821564,-0.706476653,27
2023/02/19/19:16:09.231423,819,1814923,788025334,map,0.023846453,10.33100319,14.22385406,-0.026176485,0.023260546,-0.706852806,-0.706493458,27
2023/02/19/19:16:09.267416,820,1814923,820025334,map,0.0214012,10.32677841,14.27717495,-0.025568997,0.02238516,-0.706794854,-0.706601903,27
2023/02/19/19:16:09.299562,821,1814923,852025334,map,0.018988447,10.32217884,14.32804489,-0.025335409,0.022052806,-0.706862116,-0.706553438,27
2023/02/19/19:16:09.331163,822,1814923,884658214,map,0.016586779,10.31718159,14.37699604,-0.024685134,0.021210208,-0.706947441,-0.706516835,27
2023/02/19/19:16:09.366976,823,1814923,924658214,map,0.01367423,10.31043243,14.43465805,-0.024050234,0.020371011,-0.706995201,-0.706515773,27
2023/02/19/19:16:09.399248,824,1814923,956658214,map,0.011396982,10.30458736,14.47863007,-0.023752483,0.019965582,-0.706969224,-0.70656333,27
2023/02/19/19:16:09.431206,825,1814923,989288456,map,0.009180008,10.29831314,14.52073097,-0.023054562,0.019074379,-0.706964768,-0.70661558,27
2023/02/19/19:16:09.467293,826,1814924,21288456,map,0.007007868,10.29168129,14.56055546,-0.02227796,0.018149792,-0.706959109,-0.706670551,28
2023/02/19/19:16:09.499241,827,1814924,53288456,map,0.004841991,10.28466511,14.59855747,-0.021758337,0.017590896,-0.706964812,-0.706695109,28
2023/02/19/19:16:09.531453,828,1814924,85916592,map,0.00273602,10.27730274,14.63442612,-0.020985757,0.016689451,-0.706958087,-0.7067471,28
2023/02/19/19:16:09.567249,829,1814924,125916592,map,0.000201154,10.26766205,14.67620087,-0.020106724,0.0157615,-0.706953543,-0.706798427,28
2023/02/19/19:16:09.599036,830,1814924,157916592,map,-0.001802514,10.25957775,14.70795059,-0.019757044,0.015265369,-0.707017891,-0.7067549,28
2023/02/19/19:16:09.631536,831,1814924,190543053,map,-0.00371373,10.25124168,14.7376976,-0.018837726,0.014340942,-0.707075954,-0.706741259,28
2023/02/19/19:16:09.667184,832,1814924,222543053,map,-0.005522856,10.2426548,14.76551533,-0.018102654,0.013227707,-0.707105207,-0.706752889,28
2023/02/19/19:16:09.699237,833,1814924,254543053,map,-0.00724768,10.23371029,14.79209328,-0.017712439,0.012811294,-0.707110628,-0.706765001,28
2023/02/19/19:16:09.731499,834,1814924,295167838,map,-0.009295046,10.22238922,14.82250023,-0.01680095,0.011792832,-0.707074534,-0.70684105,28
2023/02/19/19:16:09.767264,835,1814924,327167838,map,-0.010901143,10.21317101,14.84488869,-0.015798058,0.011008259,-0.707089355,-0.706862138,28
2023/02/19/19:16:09.799569,836,1814924,359167838,map,-0.012479629,10.20375538,14.86582565,-0.015411421,0.010534289,-0.707081442,-0.706885729,28
2023/02/19/19:16:09.831508,837,1814924,391790962,map,-0.013976303,10.1942215,14.88509464,-0.014621498,0.0097406,-0.707061525,-0.706933801,28
2023/02/19/19:16:09.867164,838,1814924,423790962,map,-0.01541139,10.18447113,14.90303993,-0.013689073,0.009007382,-0.707087343,-0.706936306,28
2023/02/19/19:16:09.899287,839,1814924,455790962,map,-0.01682587,10.1745224,14.91974831,-0.013213288,0.008524752,-0.707055219,-0.706983603,28
2023/02/19/19:16:09.931345,840,1814924,488412060,map,-0.018154347,10.1645956,14.93474007,-0.012360494,0.007868475,-0.707143972,-0.706917777,28
2023/02/19/19:16:09.967192,841,1814924,528412060,map,-0.019838806,10.15186596,14.95209789,-0.011494241,0.007019985,-0.70712978,-0.706955488,28
2023/02/19/19:16:09.999625,842,1814924,560412060,map,-0.021104356,10.1416502,14.96446991,-0.011166764,0.006673681,-0.707131605,-0.706962428,28
2023/02/19/19:16:10.031389,843,1814924,593031207,map,-0.022317752,10.13141918,14.9756031,-0.010320332,0.005755564,-0.707142236,-0.706972702,28
2023/02/19/19:16:10.067124,844,1814924,625031207,map,-0.023526551,10.12097931,14.98588276,-0.009603052,0.005145183,-0.70715774,-0.706971866,28
2023/02/19/19:16:10.099702,845,1814924,657031207,map,-0.024622196,10.11064625,14.99480343,-0.00922633,0.004847439,-0.707181809,-0.706954962,28
2023/02/19/19:16:10.130874,846,1814924,689648026,map,-0.02570188,10.10019016,15.0028286,-0.008491931,0.004152326,-0.707229839,-0.706920587,28
2023/02/19/19:16:10.167263,847,1814924,729648026,map,-0.026946381,10.08707523,15.01146507,-0.00784902,0.003474987,-0.707199437,-0.706962116,28
2023/02/19/19:16:10.199400,848,1814924,761648026,map,-0.027857369,10.07671452,15.01715565,-0.007377995,0.003143686,-0.707218051,-0.706950077,28
2023/02/19/19:16:10.231613,849,1814924,794262701,map,-0.028726138,10.06631088,15.02208805,-0.006771145,0.002689034,-0.707181755,-0.706994381,28
2023/02/19/19:16:10.267370,850,1814924,826262701,map,-0.029584572,10.05586815,15.02625847,-0.006081548,0.001946117,-0.707165638,-0.707019096,28
2023/02/19/19:16:10.299479,851,1814924,858262701,map,-0.030369833,10.04553413,15.02960777,-0.00577301,0.001672132,-0.707161531,-0.707026575,28
2023/02/19/19:16:10.331234,852,1814924,890875867,map,-0.031074349,10.03519535,15.03226089,-0.005132727,0.001123909,-0.707164777,-0.707029398,28
2023/02/19/19:16:10.367284,853,1814924,930875867,map,-0.031838834,10.02240944,15.03454685,-0.00455226,0.00066739,-0.707162492,-0.707036151,28
2023/02/19/19:16:10.399454,854,1814924,962875867,map,-0.032350145,10.01242352,15.0355711,-0.004263397,0.000379749,-0.707196062,-0.707004603,28
2023/02/19/19:16:10.431126,855,1814924,995487397,map,-0.032845624,10.00228119,15.0362463,-0.003778573,-7.38E-05,-0.707188777,-0.707014754,28
2023/02/19/19:16:10.467212,856,1814925,27487397,map,-0.033287197,9.992311478,15.03636837,-0.003068369,-0.000586755,-0.707179509,-0.707027142,29
2023/02/19/19:16:10.499347,857,1814925,59487397,map,-0.033662718,9.982539177,15.0359726,-0.002945032,-0.000888375,-0.707144211,-0.707062777,29
2023/02/19/19:16:10.532181,858,1814925,92096895,map,-0.034007031,9.972842216,15.03515053,-0.002308369,-0.001139081,-0.707200119,-0.707008891,29
2023/02/19/19:16:10.571416,859,1814925,132096895,map,-0.03435101,9.961018562,15.03347874,-0.001851241,-0.001613827,-0.707225539,-0.706983809,29
2023/02/19/19:16:10.603276,860,1814925,164716339,map,-0.0345609,9.951854706,15.0316906,-0.001675866,-0.001696648,-0.707240148,-0.706969453,29
2023/02/19/19:16:10.635696,861,1814925,196716339,map,-0.034768969,9.942838669,15.02956963,-0.001294136,-0.002038928,-0.707178803,-0.707030629,29
2023/02/19/19:16:10.675552,862,1814925,228716339,map,-0.034896158,9.934083939,15.02708817,-0.000817521,-0.002150871,-0.707125905,-0.707084033,29
2023/02/19/19:16:10.707558,863,1814925,261345848,map,-0.034958839,9.9254179,15.02432919,-0.000654515,-0.00227181,-0.707124975,-0.707084626,29
2023/02/19/19:16:10.739581,864,1814925,301345848,map,-0.034980375,9.914778709,15.02048111,-0.000389577,-0.002359817,-0.707016187,-0.707193413,29
2023/02/19/19:16:10.775383,865,1814925,333345848,map,-0.034911148,9.906632423,15.01710415,-0.000101436,-0.002469513,-0.707022255,-0.707187009,29
2023/02/19/19:16:10.807278,866,1814925,365973483,map,-0.03479274,9.898640633,15.01354218,-3.95E-06,-0.002616079,-0.707005476,-0.707203282,29
2023/02/19/19:16:10.840084,867,1814925,397973483,map,-0.034651607,9.89081955,15.00978661,0.000363622,-0.002672793,-0.706981599,-0.707226821,29
2023/02/19/19:16:10.875187,868,1814925,429973483,map,-0.03443817,9.883458138,15.005867,0.000480308,-0.002776804,-0.707013894,-0.707194189,29
2023/02/19/19:16:10.907385,869,1814925,462599087,map,-0.034223963,9.876186371,15.00176907,0.000600686,-0.002802398,-0.707055736,-0.70715201,29
2023/02/19/19:16:10.939384,870,1814925,494599087,map,-0.033958845,9.869382858,14.99758053,0.000726595,-0.002888102,-0.707131694,-0.707075715,29
2023/02/19/19:16:10.975474,871,1814925,534599087,map,-0.033610318,9.861151695,14.99227905,0.000789105,-0.002935339,-0.707096557,-0.707110599,29
2023/02/19/19:16:11.007073,872,1814925,567222814,map,-0.033351805,9.854672432,14.98790455,0.000852467,-0.002884248,-0.7070967,-0.707110456,29
2023/02/19/19:16:11.039870,873,1814925,599222814,map,-0.03305427,9.848542213,14.98343277,0.000880209,-0.002755508,-0.707154535,-0.707053127,29
2023/02/19/19:16:11.075433,874,1814925,631222814,map,-0.032721996,9.84276104,14.97891903,0.000973879,-0.002828644,-0.707129055,-0.707078186,29
2023/02/19/19:16:11.107514,875,1814925,663844936,map,-0.032343756,9.83724308,14.97434807,0.000992075,-0.002796012,-0.707114571,-0.707092838,29
2023/02/19/19:16:11.139289,876,1814925,695844936,map,-0.031915613,9.83220768,14.96980858,0.001169809,-0.002656248,-0.707103417,-0.70710416,29
2023/02/19/19:16:11.175394,877,1814925,735844936,map,-0.031328693,9.826162338,14.96411705,0.001137334,-0.002664185,-0.707134661,-0.707073001,29
2023/02/19/19:16:11.206785,878,1814925,768464955,map,-0.030874167,9.821645737,14.95961761,0.001147231,-0.002539657,-0.707083681,-0.707124403,29
2023/02/19/19:16:11.239145,879,1814925,800464955,map,-0.030393919,9.817493439,14.95520687,0.001164936,-0.002400208,-0.707013511,-0.707194994,29
2023/02/19/19:16:11.274971,880,1814925,832464955,map,-0.029929055,9.813575745,14.95086002,0.000999538,-0.002146342,-0.706979668,-0.707230017,29
2023/02/19/19:16:11.307043,881,1814925,865083066,map,-0.029488785,9.810038567,14.946661,0.001010714,-0.001952539,-0.707005596,-0.707204595,29
2023/02/19/19:16:11.339309,882,1814925,897083066,map,-0.029068338,9.806868553,14.94255733,0.000947097,-0.001694354,-0.706938314,-0.707272551,29
2023/02/19/19:16:11.375204,883,1814925,937083066,map,-0.028599111,9.803154945,14.93747616,0.000813994,-0.001417057,-0.70688051,-0.707331113,29
2023/02/19/19:16:11.406910,884,1814925,969699085,map,-0.028192634,9.800646782,14.93357754,0.000692504,-0.001293062,-0.706881321,-0.70733064,29
2023/02/19/19:16:11.439152,885,1814926,1699085,map,-0.027747096,9.798518181,14.92982483,0.000354549,-0.001181762,-0.706870727,-0.707341655,30
2023/02/19/19:16:11.475407,886,1814926,33699085,map,-0.027274895,9.796598434,14.92611599,0.0001941,-0.00073806,-0.70691384,-0.707299301,30
2023/02/19/19:16:11.507449,887,1814926,66313275,map,-0.026748857,9.795039177,14.9225378,4.41E-05,-0.000591999,-0.70690739,-0.707306004,30
2023/02/19/19:16:11.539556,888,1814926,98313275,map,-0.026188115,9.793733597,14.91902065,-0.000211047,-0.000319564,-0.706938032,-0.70727553,30
2023/02/19/19:16:11.575518,889,1814926,138313275,map,-0.025416501,9.792595863,14.91476154,-0.000435493,8.83E-05,-0.706938543,-0.707274851,30
2023/02/19/19:16:11.607452,890,1814926,170925804,map,-0.024771938,9.792033195,14.91149998,-0.000582767,0.000269333,-0.706974372,-0.707238853,30
2023/02/19/19:16:11.639942,891,1814926,202925804,map,-0.024136165,9.791710854,14.90832424,-0.0007912,0.000653509,-0.707017693,-0.707195111,30
2023/02/19/19:16:11.675550,892,1814926,234925804,map,-0.023505805,9.791685104,14.90529251,-0.001160166,0.001105418,-0.707039094,-0.707172698,30
2023/02/19/19:16:11.707402,893,1814926,267536969,map,-0.022872875,9.791967392,14.90240574,-0.001308455,0.001176465,-0.707101466,-0.707109905,30
2023/02/19/19:16:11.739542,894,1814926,299536969,map,-0.022257244,9.792383194,14.89951229,-0.001647556,0.001573002,-0.707132806,-0.707077216,30
2023/02/19/19:16:11.775347,895,1814926,339536969,map,-0.021431971,9.793354988,14.8961935,-0.002180832,0.001947403,-0.707140629,-0.707066948,30
2023/02/19/19:16:11.807519,896,1814926,372146176,map,-0.020759782,9.794433594,14.89374161,-0.002278204,0.002104651,-0.707139529,-0.707067289,30
2023/02/19/19:16:11.839691,897,1814926,404146176,map,-0.020099625,9.79566288,14.89134598,-0.002693757,0.002559295,-0.707170297,-0.707033656,30
2023/02/19/19:16:11.875518,898,1814926,436146176,map,-0.019409703,9.797205925,14.88918304,-0.003137815,0.003020522,-0.707208121,-0.706992038,30
2023/02/19/19:16:11.907187,899,1814926,468753017,map,-0.018708112,9.798892975,14.88709736,-0.003257567,0.003210495,-0.707184199,-0.707014696,30
2023/02/19/19:16:11.939636,900,1814926,500753017,map,-0.017983137,9.800792694,14.8850832,-0.003639329,0.003606165,-0.707205025,-0.706989992,30
2023/02/19/19:16:11.975706,901,1814926,540753017,map,-0.017055154,9.803537369,14.88282776,-0.003764978,0.004062359,-0.707129268,-0.707062631,30
2023/02/19/19:16:12.007760,902,1814926,573358415,map,-0.016310487,9.805927277,14.88117218,-0.003987426,0.004308217,-0.70707486,-0.707114341,30
2023/02/19/19:16:12.040119,903,1814926,605358415,map,-0.015595106,9.80850029,14.87962151,-0.004152578,0.004740977,-0.707059353,-0.70712614,30
2023/02/19/19:16:12.075485,904,1814926,637358415,map,-0.014878011,9.811305046,14.87823009,-0.004464992,0.005124098,-0.707043152,-0.707137704,30
2023/02/19/19:16:12.107632,905,1814926,669962038,map,-0.014172744,9.81431675,14.87690258,-0.004682646,0.005289533,-0.707051891,-0.707126352,30
2023/02/19/19:16:12.139278,906,1814926,701962038,map,-0.013506073,9.817531586,14.87571144,-0.005066701,0.005734915,-0.707067791,-0.707104383,30
2023/02/19/19:16:12.179358,907,1814926,741962038,map,-0.012676592,9.821866035,14.87444401,-0.005400948,0.006177636,-0.707101638,-0.707064298,30
2023/02/19/19:16:12.211515,908,1814926,774575389,map,-0.012035094,9.825446129,14.87342167,-0.005569917,0.006439624,-0.707171402,-0.706990994,30
2023/02/19/19:16:12.243869,909,1814926,806575389,map,-0.011427242,9.829206467,14.87250042,-0.006079804,0.00682844,-0.707227577,-0.706926811,30
2023/02/19/19:16:12.279195,910,1814926,838575389,map,-0.01084704,9.833143234,14.87170124,-0.006539013,0.007195493,-0.707229508,-0.706917293,30
2023/02/19/19:16:12.311446,911,1814926,871187358,map,-0.010357209,9.837215424,14.87089252,-0.006839763,0.007408327,-0.707215097,-0.706926647,30
2023/02/19/19:16:12.343674,912,1814926,903187358,map,-0.009925679,9.841470718,14.87017918,-0.007142804,0.007778324,-0.707203215,-0.706931533,30
2023/02/19/19:16:12.379040,913,1814926,943187358,map,-0.009491908,9.846975327,14.86936951,-0.007591532,0.008253192,-0.70721013,-0.706914587,30
2023/02/19/19:16:12.411330,914,1814926,975797142,map,-0.009165724,9.85150528,14.86873436,-0.007833146,0.00842017,-0.707166192,-0.706953889,30
2023/02/19/19:16:12.443496,915,1814927,7797142,map,-0.008833174,9.856134415,14.86819935,-0.008296094,0.0087469,-0.707153222,-0.70695767,31
2023/02/19/19:16:12.479034,916,1814927,39797142,map,-0.008503409,9.860844612,14.8677063,-0.008603043,0.009150592,-0.707142483,-0.706959475,31
2023/02/19/19:16:12.511106,917,1814927,72404844,map,-0.008140958,9.86561203,14.86722755,-0.008891532,0.009399551,-0.707137209,-0.70695809,31
2023/02/19/19:16:12.543652,918,1814927,104404844,map,-0.007767542,9.870459557,14.86694908,-0.00922758,0.009691831,-0.707225542,-0.706861411,31
2023/02/19/19:16:12.583124,919,1814927,144404844,map,-0.007258753,9.876574516,14.86657238,-0.009602807,0.010017017,-0.707186409,-0.706891019,31
2023/02/19/19:16:12.615329,920,1814927,177022568,map,-0.006857054,9.88152504,14.8664341,-0.009826516,0.010236965,-0.707172589,-0.706898601,31
2023/02/19/19:16:12.647507,921,1814927,209022568,map,-0.006457081,9.886515617,14.8664484,-0.010107228,0.010626209,-0.707133817,-0.706927764,31
2023/02/19/19:16:12.687346,922,1814927,241022568,map,-0.006148519,9.891578674,14.86646271,-0.010438234,0.010973663,-0.707100483,-0.706950983,31
2023/02/19/19:16:12.719237,923,1814927,273650645,map,-0.005808475,9.896702766,14.86670399,-0.010626236,0.011225327,-0.707025045,-0.707019677,31
2023/02/19/19:16:12.751282,924,1814927,305650645,map,-0.005457932,9.901906013,14.86700153,-0.010837449,0.011593206,-0.706920375,-0.707115159,31
2023/02/19/19:16:12.787394,925,1814927,345650645,map,-0.005080716,9.908558846,14.86748123,-0.01115462,0.011961504,-0.706903389,-0.707121102,31
2023/02/19/19:16:12.819138,926,1814927,378276759,map,-0.004783935,9.913938522,14.86801147,-0.011285752,0.012224661,-0.706901923,-0.707115994,31
2023/02/19/19:16:12.851306,927,1814927,410276759,map,-0.004510038,9.919373512,14.86850739,-0.011676871,0.012595291,-0.706917491,-0.707087528,31
2023/02/19/19:16:12.887411,928,1814927,442276759,map,-0.004268725,9.924855232,14.86897469,-0.012050961,0.012903779,-0.706922851,-0.707070368,31
2023/02/19/19:16:12.919129,929,1814927,474900556,map,-0.004048405,9.930336952,14.86952591,-0.01219306,0.013025992,-0.706893452,-0.707094962,31
2023/02/19/19:16:12.950858,930,1814927,506900556,map,-0.003839109,9.935847282,14.87007618,-0.012518782,0.013277039,-0.706908048,-0.707070082,31
2023/02/19/19:16:12.987248,931,1814927,546900556,map,-0.003582941,9.942722321,14.87085342,-0.01287281,0.013592464,-0.706796986,-0.707168838,31
2023/02/19/19:16:13.019684,932,1814927,579522364,map,-0.003375685,9.948150635,14.87161446,-0.013050798,0.013741284,-0.70675409,-0.707205411,31
2023/02/19/19:16:13.051337,933,1814927,611522364,map,-0.003152923,9.953651428,14.8723135,-0.013232105,0.013971484,-0.706668933,-0.707282644,31
2023/02/19/19:16:13.087743,934,1814927,643522364,map,-0.002943363,9.959104538,14.87312794,-0.013487956,0.014163933,-0.706639783,-0.707303197,31
2023/02/19/19:16:13.119196,935,1814927,676142496,map,-0.002739959,9.964503288,14.87404537,-0.013664738,0.014305831,-0.70666366,-0.707273081,31
2023/02/19/19:16:13.151832,936,1814927,708142496,map,-0.002563081,9.96987915,14.87498569,-0.013856599,0.014566187,-0.706689762,-0.70723796,31
2023/02/19/19:16:13.191865,937,1814927,748142496,map,-0.002335331,9.976512909,14.87624168,-0.014254676,0.014845081,-0.706692066,-0.707221917,31
2023/02/19/19:16:13.223304,938,1814927,780772775,map,-0.002156582,9.981714249,14.87731838,-0.014262276,0.014845526,-0.706707432,-0.707206382,31
2023/02/19/19:16:13.255498,939,1814927,812772775,map,-0.002044185,9.986898422,14.8783083,-0.014504962,0.015152329,-0.706680058,-0.707222292,31
2023/02/19/19:16:13.291451,940,1814927,844772775,map,-0.001933456,9.991956711,14.8793993,-0.014661117,0.015374542,-0.706780722,-0.70711362,31
2023/02/19/19:16:13.323390,941,1814927,877401187,map,-0.001812034,9.996947289,14.88048744,-0.014833949,0.01548598,-0.706771451,-0.707116822,31
2023/02/19/19:16:13.355846,942,1814927,909401187,map,-0.001683125,10.00186825,14.8816328,-0.01506979,0.015720429,-0.706809149,-0.707069009,31
